"Absolute path" "Relative path" "Class name"
"C:\pp var 4\dataset3\07728.jpg" dataset3\07728.jpg rose
"C:\pp var 4\dataset3\06620.jpg" dataset3\06620.jpg rose
"C:\pp var 4\dataset3\02835.jpg" dataset3\02835.jpg rose
"C:\pp var 4\dataset3\08456.jpg" dataset3\08456.jpg rose
"C:\pp var 4\dataset3\08887.jpg" dataset3\08887.jpg rose
"C:\pp var 4\dataset3\03089.jpg" dataset3\03089.jpg rose
"C:\pp var 4\dataset3\01695.jpg" dataset3\01695.jpg rose
"C:\pp var 4\dataset3\07841.jpg" dataset3\07841.jpg rose
"C:\pp var 4\dataset3\06980.jpg" dataset3\06980.jpg rose
"C:\pp var 4\dataset3\01290.jpg" dataset3\01290.jpg rose
"C:\pp var 4\dataset3\02439.jpg" dataset3\02439.jpg rose
"C:\pp var 4\dataset3\05321.jpg" dataset3\05321.jpg rose
"C:\pp var 4\dataset3\07675.jpg" dataset3\07675.jpg rose
"C:\pp var 4\dataset3\09587.jpg" dataset3\09587.jpg rose
"C:\pp var 4\dataset3\02738.jpg" dataset3\02738.jpg rose
"C:\pp var 4\dataset3\05021.jpg" dataset3\05021.jpg rose
"C:\pp var 4\dataset3\00967.jpg" dataset3\00967.jpg rose
"C:\pp var 4\dataset3\03030.jpg" dataset3\03030.jpg rose
"C:\pp var 4\dataset3\03042.jpg" dataset3\03042.jpg rose
"C:\pp var 4\dataset3\00713.jpg" dataset3\00713.jpg rose
"C:\pp var 4\dataset3\02144.jpg" dataset3\02144.jpg rose
"C:\pp var 4\dataset3\00685.jpg" dataset3\00685.jpg rose
"C:\pp var 4\dataset3\02684.jpg" dataset3\02684.jpg rose
"C:\pp var 4\dataset3\02609.jpg" dataset3\02609.jpg rose
"C:\pp var 4\dataset3\00604.jpg" dataset3\00604.jpg rose
"C:\pp var 4\dataset3\07341.jpg" dataset3\07341.jpg rose
"C:\pp var 4\dataset3\03200.jpg" dataset3\03200.jpg rose
"C:\pp var 4\dataset3\05209.jpg" dataset3\05209.jpg rose
"C:\pp var 4\dataset3\00228.jpg" dataset3\00228.jpg rose
"C:\pp var 4\dataset3\09604.jpg" dataset3\09604.jpg rose
"C:\pp var 4\dataset3\01413.jpg" dataset3\01413.jpg rose
"C:\pp var 4\dataset3\04569.jpg" dataset3\04569.jpg rose
"C:\pp var 4\dataset3\03603.jpg" dataset3\03603.jpg rose
"C:\pp var 4\dataset3\05428.jpg" dataset3\05428.jpg rose
"C:\pp var 4\dataset3\01250.jpg" dataset3\01250.jpg rose
"C:\pp var 4\dataset3\03291.jpg" dataset3\03291.jpg rose
"C:\pp var 4\dataset3\06884.jpg" dataset3\06884.jpg rose
"C:\pp var 4\dataset3\02843.jpg" dataset3\02843.jpg rose
"C:\pp var 4\dataset3\07132.jpg" dataset3\07132.jpg rose
"C:\pp var 4\dataset3\07362.jpg" dataset3\07362.jpg rose
"C:\pp var 4\dataset3\03213.jpg" dataset3\03213.jpg rose
"C:\pp var 4\dataset3\05396.jpg" dataset3\05396.jpg rose
"C:\pp var 4\dataset3\00221.jpg" dataset3\00221.jpg rose
"C:\pp var 4\dataset3\07783.jpg" dataset3\07783.jpg rose
"C:\pp var 4\dataset3\09041.jpg" dataset3\09041.jpg rose
"C:\pp var 4\dataset3\05234.jpg" dataset3\05234.jpg rose
"C:\pp var 4\dataset3\02123.jpg" dataset3\02123.jpg rose
"C:\pp var 4\dataset3\07764.jpg" dataset3\07764.jpg rose
"C:\pp var 4\dataset3\03877.jpg" dataset3\03877.jpg rose
"C:\pp var 4\dataset3\06612.jpg" dataset3\06612.jpg rose
"C:\pp var 4\dataset3\01155.jpg" dataset3\01155.jpg rose
"C:\pp var 4\dataset3\00803.jpg" dataset3\00803.jpg rose
"C:\pp var 4\dataset3\06302.jpg" dataset3\06302.jpg rose
"C:\pp var 4\dataset3\03874.jpg" dataset3\03874.jpg rose
"C:\pp var 4\dataset3\02410.jpg" dataset3\02410.jpg rose
"C:\pp var 4\dataset3\06798.jpg" dataset3\06798.jpg rose
"C:\pp var 4\dataset3\02628.jpg" dataset3\02628.jpg rose
"C:\pp var 4\dataset3\06006.jpg" dataset3\06006.jpg rose
"C:\pp var 4\dataset3\05125.jpg" dataset3\05125.jpg rose
"C:\pp var 4\dataset3\01502.jpg" dataset3\01502.jpg rose
"C:\pp var 4\dataset3\04080.jpg" dataset3\04080.jpg rose
"C:\pp var 4\dataset3\08454.jpg" dataset3\08454.jpg rose
"C:\pp var 4\dataset3\08303.jpg" dataset3\08303.jpg rose
"C:\pp var 4\dataset3\00879.jpg" dataset3\00879.jpg rose
"C:\pp var 4\dataset3\05707.jpg" dataset3\05707.jpg rose
"C:\pp var 4\dataset3\02496.jpg" dataset3\02496.jpg rose
"C:\pp var 4\dataset3\01296.jpg" dataset3\01296.jpg rose
"C:\pp var 4\dataset3\02663.jpg" dataset3\02663.jpg rose
"C:\pp var 4\dataset3\04678.jpg" dataset3\04678.jpg rose
"C:\pp var 4\dataset3\00551.jpg" dataset3\00551.jpg rose
"C:\pp var 4\dataset3\01048.jpg" dataset3\01048.jpg rose
"C:\pp var 4\dataset3\02237.jpg" dataset3\02237.jpg rose
"C:\pp var 4\dataset3\02255.jpg" dataset3\02255.jpg rose
"C:\pp var 4\dataset3\07929.jpg" dataset3\07929.jpg rose
"C:\pp var 4\dataset3\09460.jpg" dataset3\09460.jpg rose
"C:\pp var 4\dataset3\05859.jpg" dataset3\05859.jpg rose
"C:\pp var 4\dataset3\09031.jpg" dataset3\09031.jpg rose
"C:\pp var 4\dataset3\01812.jpg" dataset3\01812.jpg rose
"C:\pp var 4\dataset3\03473.jpg" dataset3\03473.jpg rose
"C:\pp var 4\dataset3\08875.jpg" dataset3\08875.jpg rose
"C:\pp var 4\dataset3\05608.jpg" dataset3\05608.jpg rose
"C:\pp var 4\dataset3\09593.jpg" dataset3\09593.jpg rose
"C:\pp var 4\dataset3\05275.jpg" dataset3\05275.jpg rose
"C:\pp var 4\dataset3\04729.jpg" dataset3\04729.jpg rose
"C:\pp var 4\dataset3\03969.jpg" dataset3\03969.jpg rose
"C:\pp var 4\dataset3\04356.jpg" dataset3\04356.jpg rose
"C:\pp var 4\dataset3\01621.jpg" dataset3\01621.jpg rose
"C:\pp var 4\dataset3\08186.jpg" dataset3\08186.jpg rose
"C:\pp var 4\dataset3\01366.jpg" dataset3\01366.jpg rose
"C:\pp var 4\dataset3\03999.jpg" dataset3\03999.jpg rose
"C:\pp var 4\dataset3\05708.jpg" dataset3\05708.jpg rose
"C:\pp var 4\dataset3\02880.jpg" dataset3\02880.jpg rose
"C:\pp var 4\dataset3\06029.jpg" dataset3\06029.jpg rose
"C:\pp var 4\dataset3\05236.jpg" dataset3\05236.jpg rose
"C:\pp var 4\dataset3\01582.jpg" dataset3\01582.jpg rose
"C:\pp var 4\dataset3\08734.jpg" dataset3\08734.jpg rose
"C:\pp var 4\dataset3\01094.jpg" dataset3\01094.jpg rose
"C:\pp var 4\dataset3\02475.jpg" dataset3\02475.jpg rose
"C:\pp var 4\dataset3\05491.jpg" dataset3\05491.jpg rose
"C:\pp var 4\dataset3\05942.jpg" dataset3\05942.jpg rose
"C:\pp var 4\dataset3\05784.jpg" dataset3\05784.jpg rose
"C:\pp var 4\dataset3\05749.jpg" dataset3\05749.jpg rose
"C:\pp var 4\dataset3\02656.jpg" dataset3\02656.jpg rose
"C:\pp var 4\dataset3\04636.jpg" dataset3\04636.jpg rose
"C:\pp var 4\dataset3\03513.jpg" dataset3\03513.jpg rose
"C:\pp var 4\dataset3\08820.jpg" dataset3\08820.jpg rose
"C:\pp var 4\dataset3\05754.jpg" dataset3\05754.jpg rose
"C:\pp var 4\dataset3\03398.jpg" dataset3\03398.jpg rose
"C:\pp var 4\dataset3\03664.jpg" dataset3\03664.jpg rose
"C:\pp var 4\dataset3\05900.jpg" dataset3\05900.jpg rose
"C:\pp var 4\dataset3\00418.jpg" dataset3\00418.jpg rose
"C:\pp var 4\dataset3\08263.jpg" dataset3\08263.jpg rose
"C:\pp var 4\dataset3\07703.jpg" dataset3\07703.jpg rose
"C:\pp var 4\dataset3\01957.jpg" dataset3\01957.jpg rose
"C:\pp var 4\dataset3\05816.jpg" dataset3\05816.jpg rose
"C:\pp var 4\dataset3\02179.jpg" dataset3\02179.jpg rose
"C:\pp var 4\dataset3\00417.jpg" dataset3\00417.jpg rose
"C:\pp var 4\dataset3\04605.jpg" dataset3\04605.jpg rose
"C:\pp var 4\dataset3\09137.jpg" dataset3\09137.jpg rose
"C:\pp var 4\dataset3\05929.jpg" dataset3\05929.jpg rose
"C:\pp var 4\dataset3\05022.jpg" dataset3\05022.jpg rose
"C:\pp var 4\dataset3\02300.jpg" dataset3\02300.jpg rose
"C:\pp var 4\dataset3\04933.jpg" dataset3\04933.jpg rose
"C:\pp var 4\dataset3\08467.jpg" dataset3\08467.jpg rose
"C:\pp var 4\dataset3\03046.jpg" dataset3\03046.jpg rose
"C:\pp var 4\dataset3\06076.jpg" dataset3\06076.jpg rose
"C:\pp var 4\dataset3\04427.jpg" dataset3\04427.jpg rose
"C:\pp var 4\dataset3\04240.jpg" dataset3\04240.jpg rose
"C:\pp var 4\dataset3\06782.jpg" dataset3\06782.jpg rose
"C:\pp var 4\dataset3\05442.jpg" dataset3\05442.jpg rose
"C:\pp var 4\dataset3\05523.jpg" dataset3\05523.jpg rose
"C:\pp var 4\dataset3\00289.jpg" dataset3\00289.jpg rose
"C:\pp var 4\dataset3\07665.jpg" dataset3\07665.jpg rose
"C:\pp var 4\dataset3\03355.jpg" dataset3\03355.jpg rose
"C:\pp var 4\dataset3\04468.jpg" dataset3\04468.jpg rose
"C:\pp var 4\dataset3\01088.jpg" dataset3\01088.jpg rose
"C:\pp var 4\dataset3\01997.jpg" dataset3\01997.jpg rose
"C:\pp var 4\dataset3\07680.jpg" dataset3\07680.jpg rose
"C:\pp var 4\dataset3\03436.jpg" dataset3\03436.jpg rose
"C:\pp var 4\dataset3\06925.jpg" dataset3\06925.jpg rose
"C:\pp var 4\dataset3\06594.jpg" dataset3\06594.jpg rose
"C:\pp var 4\dataset3\06825.jpg" dataset3\06825.jpg rose
"C:\pp var 4\dataset3\02563.jpg" dataset3\02563.jpg rose
"C:\pp var 4\dataset3\02225.jpg" dataset3\02225.jpg rose
"C:\pp var 4\dataset3\03025.jpg" dataset3\03025.jpg rose
"C:\pp var 4\dataset3\09132.jpg" dataset3\09132.jpg rose
"C:\pp var 4\dataset3\02490.jpg" dataset3\02490.jpg rose
"C:\pp var 4\dataset3\00692.jpg" dataset3\00692.jpg rose
"C:\pp var 4\dataset3\00860.jpg" dataset3\00860.jpg rose
"C:\pp var 4\dataset3\03950.jpg" dataset3\03950.jpg rose
"C:\pp var 4\dataset3\04551.jpg" dataset3\04551.jpg rose
"C:\pp var 4\dataset3\02107.jpg" dataset3\02107.jpg rose
"C:\pp var 4\dataset3\00178.jpg" dataset3\00178.jpg rose
"C:\pp var 4\dataset3\01762.jpg" dataset3\01762.jpg rose
"C:\pp var 4\dataset3\04435.jpg" dataset3\04435.jpg rose
"C:\pp var 4\dataset3\09347.jpg" dataset3\09347.jpg rose
"C:\pp var 4\dataset3\05483.jpg" dataset3\05483.jpg rose
"C:\pp var 4\dataset3\09405.jpg" dataset3\09405.jpg rose
"C:\pp var 4\dataset3\07837.jpg" dataset3\07837.jpg rose
"C:\pp var 4\dataset3\07946.jpg" dataset3\07946.jpg rose
"C:\pp var 4\dataset3\01772.jpg" dataset3\01772.jpg rose
"C:\pp var 4\dataset3\09011.jpg" dataset3\09011.jpg rose
"C:\pp var 4\dataset3\01378.jpg" dataset3\01378.jpg rose
"C:\pp var 4\dataset3\00564.jpg" dataset3\00564.jpg rose
"C:\pp var 4\dataset3\01267.jpg" dataset3\01267.jpg rose
"C:\pp var 4\dataset3\09788.jpg" dataset3\09788.jpg rose
"C:\pp var 4\dataset3\07534.jpg" dataset3\07534.jpg rose
"C:\pp var 4\dataset3\03641.jpg" dataset3\03641.jpg rose
"C:\pp var 4\dataset3\04770.jpg" dataset3\04770.jpg rose
"C:\pp var 4\dataset3\02979.jpg" dataset3\02979.jpg rose
"C:\pp var 4\dataset3\05800.jpg" dataset3\05800.jpg rose
"C:\pp var 4\dataset3\00089.jpg" dataset3\00089.jpg rose
"C:\pp var 4\dataset3\09483.jpg" dataset3\09483.jpg rose
"C:\pp var 4\dataset3\03418.jpg" dataset3\03418.jpg rose
"C:\pp var 4\dataset3\08888.jpg" dataset3\08888.jpg rose
"C:\pp var 4\dataset3\06924.jpg" dataset3\06924.jpg rose
"C:\pp var 4\dataset3\09001.jpg" dataset3\09001.jpg rose
"C:\pp var 4\dataset3\08107.jpg" dataset3\08107.jpg rose
"C:\pp var 4\dataset3\01583.jpg" dataset3\01583.jpg rose
"C:\pp var 4\dataset3\08876.jpg" dataset3\08876.jpg rose
"C:\pp var 4\dataset3\05313.jpg" dataset3\05313.jpg rose
"C:\pp var 4\dataset3\08944.jpg" dataset3\08944.jpg rose
"C:\pp var 4\dataset3\06856.jpg" dataset3\06856.jpg rose
"C:\pp var 4\dataset3\02630.jpg" dataset3\02630.jpg rose
"C:\pp var 4\dataset3\00189.jpg" dataset3\00189.jpg rose
"C:\pp var 4\dataset3\05391.jpg" dataset3\05391.jpg rose
"C:\pp var 4\dataset3\08952.jpg" dataset3\08952.jpg rose
"C:\pp var 4\dataset3\08938.jpg" dataset3\08938.jpg rose
"C:\pp var 4\dataset3\08556.jpg" dataset3\08556.jpg rose
"C:\pp var 4\dataset3\08798.jpg" dataset3\08798.jpg rose
"C:\pp var 4\dataset3\00669.jpg" dataset3\00669.jpg rose
"C:\pp var 4\dataset3\07093.jpg" dataset3\07093.jpg rose
"C:\pp var 4\dataset3\03932.jpg" dataset3\03932.jpg rose
"C:\pp var 4\dataset3\07137.jpg" dataset3\07137.jpg rose
"C:\pp var 4\dataset3\02428.jpg" dataset3\02428.jpg rose
"C:\pp var 4\dataset3\04915.jpg" dataset3\04915.jpg rose
"C:\pp var 4\dataset3\00062.jpg" dataset3\00062.jpg rose
"C:\pp var 4\dataset3\06490.jpg" dataset3\06490.jpg rose
"C:\pp var 4\dataset3\07097.jpg" dataset3\07097.jpg rose
"C:\pp var 4\dataset3\00903.jpg" dataset3\00903.jpg rose
"C:\pp var 4\dataset3\07742.jpg" dataset3\07742.jpg rose
"C:\pp var 4\dataset3\00460.jpg" dataset3\00460.jpg rose
"C:\pp var 4\dataset3\01456.jpg" dataset3\01456.jpg rose
"C:\pp var 4\dataset3\06326.jpg" dataset3\06326.jpg rose
"C:\pp var 4\dataset3\00560.jpg" dataset3\00560.jpg rose
"C:\pp var 4\dataset3\09472.jpg" dataset3\09472.jpg rose
"C:\pp var 4\dataset3\05300.jpg" dataset3\05300.jpg rose
"C:\pp var 4\dataset3\02905.jpg" dataset3\02905.jpg rose
"C:\pp var 4\dataset3\07175.jpg" dataset3\07175.jpg rose
"C:\pp var 4\dataset3\07089.jpg" dataset3\07089.jpg rose
"C:\pp var 4\dataset3\04891.jpg" dataset3\04891.jpg rose
"C:\pp var 4\dataset3\08320.jpg" dataset3\08320.jpg rose
"C:\pp var 4\dataset3\03891.jpg" dataset3\03891.jpg rose
"C:\pp var 4\dataset3\07194.jpg" dataset3\07194.jpg rose
"C:\pp var 4\dataset3\04175.jpg" dataset3\04175.jpg rose
"C:\pp var 4\dataset3\02370.jpg" dataset3\02370.jpg rose
"C:\pp var 4\dataset3\02856.jpg" dataset3\02856.jpg rose
"C:\pp var 4\dataset3\06054.jpg" dataset3\06054.jpg rose
"C:\pp var 4\dataset3\09659.jpg" dataset3\09659.jpg rose
"C:\pp var 4\dataset3\06535.jpg" dataset3\06535.jpg rose
"C:\pp var 4\dataset3\06266.jpg" dataset3\06266.jpg rose
"C:\pp var 4\dataset3\09485.jpg" dataset3\09485.jpg rose
"C:\pp var 4\dataset3\01599.jpg" dataset3\01599.jpg rose
"C:\pp var 4\dataset3\08550.jpg" dataset3\08550.jpg rose
"C:\pp var 4\dataset3\04603.jpg" dataset3\04603.jpg rose
"C:\pp var 4\dataset3\04628.jpg" dataset3\04628.jpg rose
"C:\pp var 4\dataset3\09476.jpg" dataset3\09476.jpg rose
"C:\pp var 4\dataset3\04234.jpg" dataset3\04234.jpg rose
"C:\pp var 4\dataset3\06796.jpg" dataset3\06796.jpg rose
"C:\pp var 4\dataset3\07863.jpg" dataset3\07863.jpg rose
"C:\pp var 4\dataset3\00957.jpg" dataset3\00957.jpg rose
"C:\pp var 4\dataset3\01453.jpg" dataset3\01453.jpg rose
"C:\pp var 4\dataset3\01797.jpg" dataset3\01797.jpg rose
"C:\pp var 4\dataset3\01743.jpg" dataset3\01743.jpg rose
"C:\pp var 4\dataset3\08510.jpg" dataset3\08510.jpg rose
"C:\pp var 4\dataset3\01740.jpg" dataset3\01740.jpg rose
"C:\pp var 4\dataset3\07294.jpg" dataset3\07294.jpg rose
"C:\pp var 4\dataset3\06907.jpg" dataset3\06907.jpg rose
"C:\pp var 4\dataset3\01188.jpg" dataset3\01188.jpg rose
"C:\pp var 4\dataset3\09481.jpg" dataset3\09481.jpg rose
"C:\pp var 4\dataset3\00601.jpg" dataset3\00601.jpg rose
"C:\pp var 4\dataset3\07066.jpg" dataset3\07066.jpg rose
"C:\pp var 4\dataset3\03366.jpg" dataset3\03366.jpg rose
"C:\pp var 4\dataset3\05412.jpg" dataset3\05412.jpg rose
"C:\pp var 4\dataset3\01750.jpg" dataset3\01750.jpg rose
"C:\pp var 4\dataset3\05563.jpg" dataset3\05563.jpg rose
"C:\pp var 4\dataset3\07989.jpg" dataset3\07989.jpg rose
"C:\pp var 4\dataset3\02536.jpg" dataset3\02536.jpg rose
"C:\pp var 4\dataset3\06390.jpg" dataset3\06390.jpg rose
"C:\pp var 4\dataset3\04046.jpg" dataset3\04046.jpg rose
"C:\pp var 4\dataset3\04610.jpg" dataset3\04610.jpg rose
"C:\pp var 4\dataset3\01744.jpg" dataset3\01744.jpg rose
"C:\pp var 4\dataset3\09235.jpg" dataset3\09235.jpg rose
"C:\pp var 4\dataset3\04514.jpg" dataset3\04514.jpg rose
"C:\pp var 4\dataset3\06981.jpg" dataset3\06981.jpg rose
"C:\pp var 4\dataset3\04133.jpg" dataset3\04133.jpg rose
"C:\pp var 4\dataset3\08326.jpg" dataset3\08326.jpg rose
"C:\pp var 4\dataset3\02462.jpg" dataset3\02462.jpg rose
"C:\pp var 4\dataset3\05712.jpg" dataset3\05712.jpg rose
"C:\pp var 4\dataset3\07980.jpg" dataset3\07980.jpg rose
"C:\pp var 4\dataset3\04407.jpg" dataset3\04407.jpg rose
"C:\pp var 4\dataset3\06504.jpg" dataset3\06504.jpg rose
"C:\pp var 4\dataset3\01396.jpg" dataset3\01396.jpg rose
"C:\pp var 4\dataset3\06784.jpg" dataset3\06784.jpg rose
"C:\pp var 4\dataset3\09839.jpg" dataset3\09839.jpg rose
"C:\pp var 4\dataset3\01032.jpg" dataset3\01032.jpg rose
"C:\pp var 4\dataset3\08304.jpg" dataset3\08304.jpg rose
"C:\pp var 4\dataset3\09855.jpg" dataset3\09855.jpg rose
"C:\pp var 4\dataset3\00725.jpg" dataset3\00725.jpg rose
"C:\pp var 4\dataset3\09970.jpg" dataset3\09970.jpg rose
"C:\pp var 4\dataset3\03953.jpg" dataset3\03953.jpg rose
"C:\pp var 4\dataset3\07803.jpg" dataset3\07803.jpg rose
"C:\pp var 4\dataset3\08199.jpg" dataset3\08199.jpg rose
"C:\pp var 4\dataset3\08815.jpg" dataset3\08815.jpg rose
"C:\pp var 4\dataset3\04856.jpg" dataset3\04856.jpg rose
"C:\pp var 4\dataset3\01311.jpg" dataset3\01311.jpg rose
"C:\pp var 4\dataset3\07567.jpg" dataset3\07567.jpg rose
"C:\pp var 4\dataset3\05820.jpg" dataset3\05820.jpg rose
"C:\pp var 4\dataset3\07895.jpg" dataset3\07895.jpg rose
"C:\pp var 4\dataset3\08685.jpg" dataset3\08685.jpg rose
"C:\pp var 4\dataset3\07685.jpg" dataset3\07685.jpg rose
"C:\pp var 4\dataset3\03297.jpg" dataset3\03297.jpg rose
"C:\pp var 4\dataset3\09048.jpg" dataset3\09048.jpg rose
"C:\pp var 4\dataset3\01181.jpg" dataset3\01181.jpg rose
"C:\pp var 4\dataset3\03140.jpg" dataset3\03140.jpg rose
"C:\pp var 4\dataset3\02234.jpg" dataset3\02234.jpg rose
"C:\pp var 4\dataset3\08262.jpg" dataset3\08262.jpg rose
"C:\pp var 4\dataset3\07419.jpg" dataset3\07419.jpg rose
"C:\pp var 4\dataset3\05799.jpg" dataset3\05799.jpg rose
"C:\pp var 4\dataset3\00694.jpg" dataset3\00694.jpg rose
"C:\pp var 4\dataset3\01559.jpg" dataset3\01559.jpg rose
"C:\pp var 4\dataset3\07026.jpg" dataset3\07026.jpg rose
"C:\pp var 4\dataset3\01566.jpg" dataset3\01566.jpg rose
"C:\pp var 4\dataset3\07689.jpg" dataset3\07689.jpg rose
"C:\pp var 4\dataset3\09994.jpg" dataset3\09994.jpg rose
"C:\pp var 4\dataset3\00760.jpg" dataset3\00760.jpg rose
"C:\pp var 4\dataset3\05752.jpg" dataset3\05752.jpg rose
"C:\pp var 4\dataset3\04893.jpg" dataset3\04893.jpg rose
"C:\pp var 4\dataset3\02527.jpg" dataset3\02527.jpg rose
"C:\pp var 4\dataset3\06861.jpg" dataset3\06861.jpg rose
"C:\pp var 4\dataset3\06886.jpg" dataset3\06886.jpg rose
"C:\pp var 4\dataset3\01760.jpg" dataset3\01760.jpg rose
"C:\pp var 4\dataset3\09058.jpg" dataset3\09058.jpg rose
"C:\pp var 4\dataset3\08287.jpg" dataset3\08287.jpg rose
"C:\pp var 4\dataset3\08710.jpg" dataset3\08710.jpg rose
"C:\pp var 4\dataset3\03384.jpg" dataset3\03384.jpg rose
"C:\pp var 4\dataset3\03650.jpg" dataset3\03650.jpg rose
"C:\pp var 4\dataset3\01966.jpg" dataset3\01966.jpg rose
"C:\pp var 4\dataset3\06359.jpg" dataset3\06359.jpg rose
"C:\pp var 4\dataset3\01821.jpg" dataset3\01821.jpg rose
"C:\pp var 4\dataset3\01501.jpg" dataset3\01501.jpg rose
"C:\pp var 4\dataset3\09384.jpg" dataset3\09384.jpg rose
"C:\pp var 4\dataset3\06008.jpg" dataset3\06008.jpg rose
"C:\pp var 4\dataset3\09716.jpg" dataset3\09716.jpg rose
"C:\pp var 4\dataset3\06330.jpg" dataset3\06330.jpg rose
"C:\pp var 4\dataset3\07061.jpg" dataset3\07061.jpg rose
"C:\pp var 4\dataset3\03449.jpg" dataset3\03449.jpg rose
"C:\pp var 4\dataset3\05072.jpg" dataset3\05072.jpg rose
"C:\pp var 4\dataset3\03511.jpg" dataset3\03511.jpg rose
"C:\pp var 4\dataset3\00327.jpg" dataset3\00327.jpg rose
"C:\pp var 4\dataset3\00373.jpg" dataset3\00373.jpg rose
"C:\pp var 4\dataset3\04857.jpg" dataset3\04857.jpg rose
"C:\pp var 4\dataset3\03389.jpg" dataset3\03389.jpg rose
"C:\pp var 4\dataset3\03793.jpg" dataset3\03793.jpg rose
"C:\pp var 4\dataset3\00618.jpg" dataset3\00618.jpg rose
"C:\pp var 4\dataset3\06126.jpg" dataset3\06126.jpg rose
"C:\pp var 4\dataset3\02723.jpg" dataset3\02723.jpg rose
"C:\pp var 4\dataset3\09597.jpg" dataset3\09597.jpg rose
"C:\pp var 4\dataset3\07075.jpg" dataset3\07075.jpg rose
"C:\pp var 4\dataset3\01314.jpg" dataset3\01314.jpg rose
"C:\pp var 4\dataset3\06509.jpg" dataset3\06509.jpg rose
"C:\pp var 4\dataset3\02668.jpg" dataset3\02668.jpg rose
"C:\pp var 4\dataset3\02098.jpg" dataset3\02098.jpg rose
"C:\pp var 4\dataset3\01919.jpg" dataset3\01919.jpg rose
"C:\pp var 4\dataset3\01700.jpg" dataset3\01700.jpg rose
"C:\pp var 4\dataset3\09673.jpg" dataset3\09673.jpg rose
"C:\pp var 4\dataset3\08613.jpg" dataset3\08613.jpg rose
"C:\pp var 4\dataset3\07119.jpg" dataset3\07119.jpg rose
"C:\pp var 4\dataset3\04066.jpg" dataset3\04066.jpg rose
"C:\pp var 4\dataset3\04357.jpg" dataset3\04357.jpg rose
"C:\pp var 4\dataset3\03896.jpg" dataset3\03896.jpg rose
"C:\pp var 4\dataset3\06649.jpg" dataset3\06649.jpg rose
"C:\pp var 4\dataset3\00742.jpg" dataset3\00742.jpg rose
"C:\pp var 4\dataset3\02101.jpg" dataset3\02101.jpg rose
"C:\pp var 4\dataset3\08379.jpg" dataset3\08379.jpg rose
"C:\pp var 4\dataset3\01950.jpg" dataset3\01950.jpg rose
"C:\pp var 4\dataset3\00709.jpg" dataset3\00709.jpg rose
"C:\pp var 4\dataset3\09956.jpg" dataset3\09956.jpg rose
"C:\pp var 4\dataset3\09108.jpg" dataset3\09108.jpg rose
"C:\pp var 4\dataset3\07500.jpg" dataset3\07500.jpg rose
"C:\pp var 4\dataset3\03738.jpg" dataset3\03738.jpg rose
"C:\pp var 4\dataset3\05888.jpg" dataset3\05888.jpg rose
"C:\pp var 4\dataset3\08615.jpg" dataset3\08615.jpg rose
"C:\pp var 4\dataset3\08370.jpg" dataset3\08370.jpg rose
"C:\pp var 4\dataset3\08983.jpg" dataset3\08983.jpg rose
"C:\pp var 4\dataset3\05297.jpg" dataset3\05297.jpg rose
"C:\pp var 4\dataset3\05996.jpg" dataset3\05996.jpg rose
"C:\pp var 4\dataset3\02351.jpg" dataset3\02351.jpg rose
"C:\pp var 4\dataset3\05294.jpg" dataset3\05294.jpg rose
"C:\pp var 4\dataset3\08749.jpg" dataset3\08749.jpg rose
"C:\pp var 4\dataset3\08584.jpg" dataset3\08584.jpg rose
"C:\pp var 4\dataset3\06673.jpg" dataset3\06673.jpg rose
"C:\pp var 4\dataset3\05545.jpg" dataset3\05545.jpg rose
"C:\pp var 4\dataset3\03466.jpg" dataset3\03466.jpg rose
"C:\pp var 4\dataset3\01405.jpg" dataset3\01405.jpg rose
"C:\pp var 4\dataset3\02791.jpg" dataset3\02791.jpg rose
"C:\pp var 4\dataset3\04679.jpg" dataset3\04679.jpg rose
"C:\pp var 4\dataset3\05890.jpg" dataset3\05890.jpg rose
"C:\pp var 4\dataset3\05080.jpg" dataset3\05080.jpg rose
"C:\pp var 4\dataset3\09973.jpg" dataset3\09973.jpg rose
"C:\pp var 4\dataset3\06807.jpg" dataset3\06807.jpg rose
"C:\pp var 4\dataset3\09631.jpg" dataset3\09631.jpg rose
"C:\pp var 4\dataset3\02185.jpg" dataset3\02185.jpg rose
"C:\pp var 4\dataset3\06529.jpg" dataset3\06529.jpg rose
"C:\pp var 4\dataset3\09892.jpg" dataset3\09892.jpg rose
"C:\pp var 4\dataset3\00027.jpg" dataset3\00027.jpg rose
"C:\pp var 4\dataset3\03740.jpg" dataset3\03740.jpg rose
"C:\pp var 4\dataset3\08670.jpg" dataset3\08670.jpg rose
"C:\pp var 4\dataset3\04868.jpg" dataset3\04868.jpg rose
"C:\pp var 4\dataset3\06459.jpg" dataset3\06459.jpg rose
"C:\pp var 4\dataset3\02556.jpg" dataset3\02556.jpg rose
"C:\pp var 4\dataset3\07944.jpg" dataset3\07944.jpg rose
"C:\pp var 4\dataset3\02797.jpg" dataset3\02797.jpg rose
"C:\pp var 4\dataset3\07326.jpg" dataset3\07326.jpg rose
"C:\pp var 4\dataset3\04276.jpg" dataset3\04276.jpg rose
"C:\pp var 4\dataset3\02508.jpg" dataset3\02508.jpg rose
"C:\pp var 4\dataset3\09959.jpg" dataset3\09959.jpg rose
"C:\pp var 4\dataset3\05364.jpg" dataset3\05364.jpg rose
